市町村コード,都道府県名,市町村名,地域,年度,区分,施設名,利用者数（人）,補足,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2010(平成22）,野球場,南外運動場,"1,985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2011(平成23）,野球場,南外運動場,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2012(平成24）,野球場,南外運動場,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2013(平成25）,野球場,南外運動場,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2014(平成26）,野球場,南外運動場,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2015(平成27）,野球場,南外運動場,"1,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2016(平成28）,野球場,南外運動場,"1,010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2017(平成29）,野球場,南外運動場,"1,008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2018(平成30）,野球場,南外運動場,"1,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2019(令和1）,野球場,南外運動場,"1,845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2006(平成18）,体育館,南外体育館,"17,264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2007(平成19）,体育館,南外体育館,"18,916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2008(平成20）,体育館,南外体育館,"18,945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2009(平成21）,体育館,南外体育館,"15,348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2010(平成22）,体育館,南外体育館,"7,302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2011(平成23）,体育館,南外体育館,"13,424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2012(平成24）,体育館,南外体育館,"13,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2013(平成25）,体育館,南外体育館,"12,418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2014(平成26）,体育館,南外体育館,"15,003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2015(平成27）,体育館,南外体育館,"15,599",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2016(平成28）,体育館,南外体育館,"18,588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2017(平成29）,体育館,南外体育館,"18,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2018(平成30）,体育館,南外体育館,"13,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2019(令和1）,体育館,南外体育館,"10,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2006(平成18）,テニスコート,南外テニスコート,"2,440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2007(平成19）,テニスコート,南外テニスコート,"2,659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2008(平成20）,テニスコート,南外テニスコート,"2,477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2009(平成21）,テニスコート,南外テニスコート,"2,303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2010(平成22）,テニスコート,南外テニスコート,"2,646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2011(平成23）,テニスコート,南外テニスコート,"2,073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2012(平成24）,テニスコート,南外テニスコート,"2,237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2013(平成25）,テニスコート,南外テニスコート,"2,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2014(平成26）,テニスコート,南外テニスコート,"3,455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2015(平成27）,テニスコート,南外テニスコート,"4,414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2016(平成28）,テニスコート,南外テニスコート,"4,183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2017(平成29）,テニスコート,南外テニスコート,"3,076",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2018(平成30）,テニスコート,南外テニスコート,"3,471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2019(令和1）,テニスコート,南外テニスコート,"2,830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2006(平成18）,グラウンド・ゴルフ場,南外ふれあいパーク,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2007(平成19）,グラウンド・ゴルフ場,南外ふれあいパーク,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2008(平成20）,グラウンド・ゴルフ場,南外ふれあいパーク,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2009(平成21）,グラウンド・ゴルフ場,南外ふれあいパーク,"3,991",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2010(平成22）,グラウンド・ゴルフ場,南外ふれあいパーク,"5,038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2011(平成23）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2012(平成24）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2013(平成25）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2014(平成26）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2015(平成27）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2016(平成28）,グラウンド・ゴルフ場,南外ふれあいパーク,"3,214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2017(平成29）,グラウンド・ゴルフ場,南外ふれあいパーク,"3,056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2018(平成30）,グラウンド・ゴルフ場,南外ふれあいパーク,"2,747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,南外地域,2019(令和1）,グラウンド・ゴルフ場,南外ふれあいパーク,"2,680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2006(平成18）,野球場,仙北球場,"3,954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2007(平成19）,野球場,仙北球場,"6,199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2008(平成20）,野球場,仙北球場,"4,573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,野球場,仙北球場,"4,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,野球場,仙北球場,"4,515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,野球場,仙北球場,"5,372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,野球場,仙北球場,"5,866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,野球場,仙北球場,"3,386",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,野球場,仙北球場,"5,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,野球場,仙北球場,"9,117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,野球場,仙北球場,"11,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,野球場,仙北球場,"11,195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,野球場,仙北球場,"10,545",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,野球場,仙北球場,"11,369",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2006(平成18）,体育館,ふれあい体育館,"14,491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2007(平成19）,体育館,ふれあい体育館,"15,552",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2008(平成20）,体育館,ふれあい体育館,"17,873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,体育館,ふれあい体育館,"21,408",H21年11月竣工・供用開始,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,体育館,ふれあい体育館,"24,467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,体育館,ふれあい体育館,"31,956",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,体育館,ふれあい体育館,"29,260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,体育館,ふれあい体育館,"32,802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,体育館,ふれあい体育館,"35,946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,体育館,ふれあい体育館,"40,762",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,体育館,ふれあい体育館,"43,173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,体育館,ふれあい体育館,"44,207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,体育館,ふれあい体育館,"41,349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,体育館,ふれあい体育館,"39,811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2006(平成18）,テニスコート,仙北健康広場テニスコート,"3,487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2007(平成19）,テニスコート,仙北健康広場テニスコート,"3,549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2008(平成20）,テニスコート,仙北健康広場テニスコート,"3,181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,テニスコート,仙北健康広場テニスコート,"2,691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,テニスコート,仙北健康広場テニスコート,"3,061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,テニスコート,仙北健康広場テニスコート,"3,976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,テニスコート,仙北健康広場テニスコート,"3,233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,テニスコート,仙北健康広場テニスコート,"1,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,テニスコート,仙北健康広場テニスコート,"2,063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,テニスコート,仙北健康広場テニスコート,"2,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,テニスコート,仙北健康広場テニスコート,"1,945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,テニスコート,仙北健康広場テニスコート,"2,150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,テニスコート,仙北健康広場テニスコート,"2,135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,テニスコート,仙北健康広場テニスコート,"1,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,ゲートボール場,仙北健康広場屋内ゲートボール場,"2,433",H22年度まで仙北健康広場テニスコート利用者数とデータ合算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,ゲートボール場,仙北健康広場屋内ゲートボール場,"2,094",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,ゲートボール場,仙北健康広場屋内ゲートボール場,"2,827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,ゲートボール場,仙北健康広場屋内ゲートボール場,"3,238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,ゲートボール場,仙北健康広場屋内ゲートボール場,"4,113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,ゲートボール場,仙北健康広場屋内ゲートボール場,"2,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,ゲートボール場,仙北健康広場屋内ゲートボール場,"4,791",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,ゲートボール場,仙北健康広場屋内ゲートボール場,"4,338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,ゲートボール場,仙北健康広場屋内ゲートボール場,"3,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2006(平成18）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2007(平成19）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2008(平成20）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,ゲートボール場,仙北健康広場屋外ゲートボール場,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,ゲートボール場,仙北健康広場屋外ゲートボール場,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,ゲートボール場,仙北健康広場屋外ゲートボール場,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,ゲートボール場,仙北健康広場屋外ゲートボール場,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,ゲートボール場,仙北健康広場屋外ゲートボール場,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,ゲートボール場,仙北健康広場屋外ゲートボール場,937,H28年度より野球練習の利用者数も含む,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,ゲートボール場,仙北健康広場屋外ゲートボール場,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,ゲートボール場,仙北健康広場屋外ゲートボール場,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,ゲートボール場,仙北健康広場屋外ゲートボール場,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2006(平成18）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2007(平成19）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2008(平成20）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"1,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"3,570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"3,202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"1,089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"1,924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2006(平成18）,サッカー場,仙北健康広場サッカー場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2007(平成19）,サッカー場,仙北健康広場サッカー場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2008(平成20）,サッカー場,仙北健康広場サッカー場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,サッカー場,仙北健康広場サッカー場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,サッカー場,仙北健康広場サッカー場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,サッカー場,仙北健康広場サッカー場,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,サッカー場,仙北健康広場サッカー場,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,サッカー場,仙北健康広場サッカー場,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,サッカー場,仙北健康広場サッカー場,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,サッカー場,仙北健康広場サッカー場,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
