市町村コード,都道府県名,市町村名,地域,年度,区分,施設名,利用者数（人）,補足
052124,秋田県,大仙市,太田地域,2014(平成26）,屋内多目的運動場,交流プラザ,"14,282",
052124,秋田県,大仙市,太田地域,2015(平成27）,屋内多目的運動場,交流プラザ,"13,099",
052124,秋田県,大仙市,太田地域,2016(平成28）,屋内多目的運動場,交流プラザ,"16,411",
052124,秋田県,大仙市,太田地域,2017(平成29）,屋内多目的運動場,交流プラザ,"15,176",
052124,秋田県,大仙市,太田地域,2018(平成30）,屋内多目的運動場,交流プラザ,"14,337",
052124,秋田県,大仙市,太田地域,2019(令和1）,屋内多目的運動場,交流プラザ,"11,280",
052124,秋田県,大仙市,太田地域,2020(令和2）,屋内多目的運動場,交流プラザ,"8,105",
052124,秋田県,大仙市,太田地域,2021(令和3）,屋内多目的運動場,交流プラザ,"7,205",
052124,秋田県,大仙市,太田地域,2006(平成18）,ゲートボール場,多目的運動広場,"1,927",
052124,秋田県,大仙市,太田地域,2007(平成19）,ゲートボール場,多目的運動広場,"1,520",
052124,秋田県,大仙市,太田地域,2008(平成20）,ゲートボール場,多目的運動広場,"1,290",
052124,秋田県,大仙市,太田地域,2009(平成21）,ゲートボール場,多目的運動広場,748,
052124,秋田県,大仙市,太田地域,2010(平成22）,ゲートボール場,多目的運動広場,974,
052124,秋田県,大仙市,太田地域,2011(平成23）,ゲートボール場,多目的運動広場,456,
052124,秋田県,大仙市,太田地域,2012(平成24）,ゲートボール場,多目的運動広場,590,
052124,秋田県,大仙市,太田地域,2013(平成25）,ゲートボール場,多目的運動広場,502,
052124,秋田県,大仙市,太田地域,2014(平成26）,ゲートボール場,多目的運動広場,634,
052124,秋田県,大仙市,太田地域,2015(平成27）,ゲートボール場,多目的運動広場,726,
052124,秋田県,大仙市,太田地域,2016(平成28）,ゲートボール場,多目的運動広場,810,
052124,秋田県,大仙市,太田地域,2017(平成29）,ゲートボール場,多目的運動広場,836,
052124,秋田県,大仙市,太田地域,2018(平成30）,ゲートボール場,多目的運動広場,815,
052124,秋田県,大仙市,太田地域,2019(令和1）,ゲートボール場,多目的運動広場,693,
052124,秋田県,大仙市,太田地域,2020(令和2）,ゲートボール場,多目的運動広場,456,
052124,秋田県,大仙市,太田地域,2021(令和3）,ゲートボール場,多目的運動広場,441,
052124,秋田県,大仙市,太田地域,2006(平成18）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"42,403",
052124,秋田県,大仙市,太田地域,2007(平成19）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"44,563",
052124,秋田県,大仙市,太田地域,2008(平成20）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"38,279",
052124,秋田県,大仙市,太田地域,2009(平成21）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"38,017",
052124,秋田県,大仙市,太田地域,2010(平成22）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"29,753",
052124,秋田県,大仙市,太田地域,2011(平成23）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"30,606",
052124,秋田県,大仙市,太田地域,2012(平成24）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"25,432",
052124,秋田県,大仙市,太田地域,2013(平成25）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"23,286",
052124,秋田県,大仙市,太田地域,2014(平成26）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"23,904",
052124,秋田県,大仙市,太田地域,2015(平成27）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"24,770",
052124,秋田県,大仙市,太田地域,2016(平成28）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"23,201",
052124,秋田県,大仙市,太田地域,2017(平成29）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"25,461",
052124,秋田県,大仙市,太田地域,2018(平成30）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"18,372",
052124,秋田県,大仙市,太田地域,2019(令和1）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"15,475",
052124,秋田県,大仙市,太田地域,2020(令和2）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"8,921",
052124,秋田県,大仙市,太田地域,2021(令和3）,グラウンド・ゴルフ場,太田奥羽グラウンド・ゴルフ場,"8,415",
052124,秋田県,大仙市,太田地域,2006(平成18）,サッカー場,太田新興緑地広場サッカー場,"1,580",
052124,秋田県,大仙市,太田地域,2007(平成19）,サッカー場,太田新興緑地広場サッカー場,"1,304",
052124,秋田県,大仙市,太田地域,2008(平成20）,サッカー場,太田新興緑地広場サッカー場,"1,556",
052124,秋田県,大仙市,太田地域,2009(平成21）,サッカー場,太田新興緑地広場サッカー場,690,
052124,秋田県,大仙市,太田地域,2010(平成22）,サッカー場,太田新興緑地広場サッカー場,661,
052124,秋田県,大仙市,太田地域,2011(平成23）,サッカー場,太田新興緑地広場サッカー場,368,
052124,秋田県,大仙市,太田地域,2012(平成24）,サッカー場,太田新興緑地広場サッカー場,771,
052124,秋田県,大仙市,太田地域,2013(平成25）,サッカー場,太田新興緑地広場サッカー場,420,
052124,秋田県,大仙市,太田地域,2014(平成26）,サッカー場,太田新興緑地広場サッカー場,960,
052124,秋田県,大仙市,太田地域,2015(平成27）,サッカー場,太田新興緑地広場サッカー場,"1,281",
052124,秋田県,大仙市,太田地域,2016(平成28）,サッカー場,太田新興緑地広場サッカー場,"1,520",
052124,秋田県,大仙市,太田地域,2017(平成29）,サッカー場,太田新興緑地広場サッカー場,"1,394",
052124,秋田県,大仙市,太田地域,2018(平成30）,サッカー場,太田新興緑地広場サッカー場,"1,523",
052124,秋田県,大仙市,太田地域,2019(令和1）,サッカー場,太田新興緑地広場サッカー場,"1,231",
052124,秋田県,大仙市,太田地域,2020(令和2）,サッカー場,太田新興緑地広場サッカー場,290,
052124,秋田県,大仙市,太田地域,2021(令和3）,サッカー場,太田新興緑地広場サッカー場,714,
052124,秋田県,大仙市,太田地域,2006(平成18）,クラブハウス,太田体育館クラブハウス,-,データなし
052124,秋田県,大仙市,太田地域,2007(平成19）,クラブハウス,太田体育館クラブハウス,-,データなし
052124,秋田県,大仙市,太田地域,2008(平成20）,クラブハウス,太田体育館クラブハウス,-,データなし
052124,秋田県,大仙市,太田地域,2009(平成21）,クラブハウス,太田体育館クラブハウス,"8,592",
052124,秋田県,大仙市,太田地域,2010(平成22）,クラブハウス,太田体育館クラブハウス,"4,105",
052124,秋田県,大仙市,太田地域,2011(平成23）,クラブハウス,太田体育館クラブハウス,"3,428",
052124,秋田県,大仙市,太田地域,2012(平成24）,クラブハウス,太田体育館クラブハウス,"2,947",
052124,秋田県,大仙市,太田地域,2013(平成25）,クラブハウス,太田体育館クラブハウス,"3,177",
052124,秋田県,大仙市,太田地域,2014(平成26）,クラブハウス,太田体育館クラブハウス,"2,936",
052124,秋田県,大仙市,太田地域,2015(平成27）,クラブハウス,太田体育館クラブハウス,"2,335",
052124,秋田県,大仙市,太田地域,2016(平成28）,クラブハウス,太田体育館クラブハウス,"3,508",
052124,秋田県,大仙市,太田地域,2017(平成29）,クラブハウス,太田体育館クラブハウス,"4,705",
052124,秋田県,大仙市,太田地域,2018(平成30）,クラブハウス,太田体育館クラブハウス,"4,040",
052124,秋田県,大仙市,太田地域,2019(令和1）,クラブハウス,太田体育館クラブハウス,"2,524",
052124,秋田県,大仙市,太田地域,2020(令和2）,クラブハウス,太田体育館クラブハウス,956,
052124,秋田県,大仙市,太田地域,2021(令和3）,クラブハウス,太田体育館クラブハウス,58,
